customer_id,state,fav_tennis_player,age_group
U33504,Illinois,Roger Federer,34-45
U33511,Florida,Novak Djokovic,18-24
U33517,Ohio,Roder Feedderer,18-24
U33519,Texas,Rafa Nadal,25-34
U33533,California,Rafa,18-24
U33554,Pennsylvania,Queen Serena,34-45
U33556,Florida,Rafa Nadal,45+
U33586,Ohio,Queen Serena,18-24
U33593,Texas,Rafael Nadal,18-24
U33613,Ohio,Rafa,18-24
U33626,Illinois,Roder Feedderer,34-45
U33630,California,Roder Feedderer,18-24
U33635,Florida,Rafael Nadal,18-24
U33644,California,Novak Djokovic,18-24
U33649,Ohio,Novak Djokovic,25-34
U33652,California,Roger Federer,25-34
U33676,Ohio,Roger Federer,45+
U33678,California,Roger Federer,18-24
U33686,Florida,Serena Williams,18-24
U33706,New York,Serena Williams,18-24
U3373,Ohio,Rafa Nadal,18-24
U33746,Illinois,Rafael Nadal,45+
U33763,California,Rafael Nadal,25-34
U33766,California,Rafael Nadal,18-24
U33773,Texas,Roder Feedderer,34-45
U33785,New York,Emma Raducanu,34-45
U33798,Texas,Rafa,34-45
U33816,Texas,Serena Williams,25-34
U33817,California,Emma Radunanucanunu,34-45
U33822,Pennsylvania,Roger Federer,45+
U33826,New York,Rafa,18-24
U3383,Pennsylvania,Emma Raducanu,34-45
U33845,Illinois,Roger Federer,25-34
U33870,Ohio,Queen Serena,18-24
U33889,Illinois,Rafael Nadal,45+
U33904,Pennsylvania,Roder Feedderer,25-34
U33910,California,Serena Williams,34-45
U33942,California,Rafa Nadal,18-24
U33953,Pennsylvania,Rafa,18-24
U33960,Texas,Emma Radunanucanunu,25-34
U33965,Illinois,Rafa,18-24
U3397,Florida,Emma Raducanu,18-24
U33971,Illinois,Queen Serena,34-45
U33989,Ohio,Novak Djokovic,34-45
U340,New York,Emma Raducanu,25-34
U34020,Texas,Novak Djokovic,34-45
U34025,Texas,Rafael Nadal,45+
U3403,California,Rafa Nadal,25-34
U34031,Pennsylvania,Roger Federer,25-34
U34036,Illinois,Roger Federer,18-24
U3410,California,Serena Williams,45+
U34113,Pennsylvania,Roger Federer,25-34
U3413,California,Queen Serena,18-24
U34146,Ohio,Serena Williams,18-24
U34162,Ohio,Queen Serena,45+
U34177,Illinois,Emma Radunanucanunu,25-34
U34191,Pennsylvania,Rafa Nadal,34-45
U34213,New York,Serena Williams,18-24
U34216,Florida,Rafael Nadal,25-34
U3422,Texas,Queen Serena,45+
U34221,Pennsylvania,Roder Feedderer,34-45
U34222,Texas,Serena Williams,18-24
U34225,California,Rafael Nadal,25-34
U34229,Ohio,Roger Federer,45+
U3423,Florida,Novak Djokovic,34-45
U34239,Illinois,Rafa Nadal,18-24
U3425,Texas,Emma Radunanucanunu,18-24
U34258,Florida,Roder Feedderer,18-24
U34265,Illinois,Roder Feedderer,34-45
U34298,New York,Emma Radunanucanunu,45+
U34302,Texas,Novak Djokovic,18-24
U3432,New York,Rafael Nadal,18-24
U34332,Ohio,Rafa,25-34
U34334,Ohio,Rafa,25-34
U34337,Ohio,Serena Williams,34-45
U34340,New York,Roger Federer,45+
U34351,New York,Roder Feedderer,25-34
U34362,Illinois,Roder Feedderer,18-24
U34363,New York,Roder Feedderer,18-24
U34366,Ohio,Rafael Nadal,18-24
U3437,Illinois,Queen Serena,18-24
U34424,Ohio,Emma Raducanu,45+
U34425,Florida,Rafa,18-24
U34440,Illinois,Rafael Nadal,18-24
U34446,US State,Rafa,18-24
U34466,Illinois,Roder Feedderer,45+
U34477,Texas,Rafa,25-34
U34493,California,Queen Serena,34-45
U34530,California,Rafa,18-24
U34533,Pennsylvania,Rafa,18-24
U34557,Pennsylvania,Rafa Nadal,45+
U34562,Pennsylvania,Emma Radunanucanunu,18-24
U34581,Florida,Roder Feedderer,34-45
U34622,New York,Rafael Nadal,45+
U34629,Texas,Rafa,18-24
U34637,Texas,Rafa,18-24
U34646,New York,Roder Feedderer,18-24
U34657,New York,Rafael Nadal,18-24
U34666,California,Novak Djokovic,45+
U34691,Ohio,Rafa,45+
U34699,New York,Queen Serena,25-34
U34730,Florida,Novak Djokovic,18-24
U34732,Pennsylvania,Novak Djokovic,18-24
U34736,New York,Novak Djokovic,18-24
U34745,California,Serena Williams,45+
U34798,New York,Roger Federer,34-45
U34801,Texas,Rafa,25-34
U34809,Florida,Emma Radunanucanunu,34-45
U34815,Pennsylvania,Roger Federer,25-34
U34832,Ohio,Emma Radunanucanunu,18-24
U34836,New York,Roder Feedderer,45+
U34849,Illinois,Queen Serena,45+
U34873,Texas,Emma Radunanucanunu,25-34
U3490,Illinois,Rafa Nadal,18-24
U34937,California,Rafael Nadal,25-34
U34971,Ohio,Emma Raducanu,25-34
U34984,Florida,Emma Radunanucanunu,25-34
U34986,Pennsylvania,Novak Djokovic,18-24
U34992,Pennsylvania,Novak Djokovic,18-24
U35004,Illinois,Queen Serena,34-45
U35016,Ohio,Roger Federer,18-24
U35020,New York,Roger Federer,18-24
U35038,Texas,Roger Federer,34-45
U35071,Illinois,Rafael Nadal,34-45
U35095,Pennsylvania,Rafael Nadal,18-24
U35110,New York,Roger Federer,18-24
U3513,Pennsylvania,Emma Radunanucanunu,25-34
U35161,New York,Rafael Nadal,45+
U3519,Texas,Roger Federer,34-45
U35190,Illinois,Emma Radunanucanunu,25-34
U35232,Ohio,Rafa Nadal,18-24
U35239,California,Rafa,45+
U35265,Illinois,Rafa Nadal,45+
U35272,New York,Emma Raducanu,18-24
U35282,Pennsylvania,Novak Djokovic,25-34
U35314,Pennsylvania,Serena Williams,18-24
U35335,California,Serena Williams,34-45
U35344,Texas,Emma Radunanucanunu,18-24
U35356,Pennsylvania,Serena Williams,25-34
U35391,Ohio,Serena Williams,34-45
U35401,Pennsylvania,Roder Feedderer,45+
U35440,Ohio,Roger Federer,18-24
U35472,Illinois,Rafael Nadal,18-24
U35477,Florida,Rafael Nadal,25-34
U35487,Illinois,Rafa,34-45
U35488,New York,Roder Feedderer,34-45
U35502,Florida,Queen Serena,25-34
U35503,New York,Rafael Nadal,18-24
U3552,Texas,Roger Federer,25-34
U35523,Ohio,Rafael Nadal,45+
U35534,California,Rafa Nadal,18-24
U35552,Florida,Serena Williams,18-24
U35564,Ohio,Rafael Nadal,25-34
U35574,Texas,Queen Serena,18-24
U35577,Florida,Emma Radunanucanunu,18-24
U35594,Florida,Emma Radunanucanunu,34-45
U35604,Texas,Rafa,18-24
U3563,Pennsylvania,Rafa,45+
U35632,New York,Queen Serena,45+
U35645,Illinois,Emma Raducanu,25-34
U35666,Pennsylvania,Emma Raducanu,18-24
U35667,New York,Rafa Nadal,18-24
U35677,Illinois,Rafa,18-24
U35688,Ohio,Queen Serena,25-34
U35705,Florida,Emma Raducanu,18-24
U35714,Florida,Rafael Nadal,34-45
U35748,Pennsylvania,Roder Feedderer,18-24
U35760,US State,Roger Federer,18-24
U35777,Ohio,Novak Djokovic,25-34
U35830,Illinois,Roger Federer,18-24
U35834,New York,Rafael Nadal,34-45
U35835,Florida,Emma Radunanucanunu,34-45
U35838,Pennsylvania,Emma Raducanu,18-24
U35845,Florida,Serena Williams,18-24
U35880,Pennsylvania,Rafael Nadal,45+
U35886,New York,Rafa,45+
U35895,Florida,Emma Radunanucanunu,18-24
U35896,Florida,Roger Federer,45+
U35897,Ohio,Queen Serena,45+
U35898,Texas,Rafael Nadal,34-45
U35918,Pennsylvania,Serena Williams,25-34
U35952,Illinois,Roger Federer,18-24
U3597,Illinois,Emma Raducanu,25-34
U35980,California,Queen Serena,18-24
U35989,Ohio,Roger Federer,18-24
U36003,Illinois,Rafa,18-24
U36016,Texas,Emma Raducanu,34-45
U3602,US State,Rafael Nadal,34-45
U36021,Pennsylvania,Rafael Nadal,25-34
U36023,New York,Queen Serena,34-45
U36045,Pennsylvania,Novak Djokovic,34-45
U36046,Illinois,Emma Raducanu,18-24
U36087,California,Rafa Nadal,34-45
U36098,Ohio,Rafa,45+
U3611,Illinois,Rafael Nadal,45+
U36120,Illinois,Novak Djokovic,18-24
U36156,Ohio,Novak Djokovic,25-34
U3616,California,Emma Raducanu,18-24
U36175,Pennsylvania,Emma Radunanucanunu,18-24
U36186,New York,Emma Raducanu,18-24
U36190,Florida,Emma Raducanu,25-34
U3620,Pennsylvania,Rafa,25-34
U36201,California,Novak Djokovic,18-24
U36212,US State,Novak Djokovic,34-45
U36218,California,Serena Williams,34-45
U36232,Pennsylvania,Rafa,25-34
U36248,Pennsylvania,Rafael Nadal,34-45
U3625,Florida,Rafael Nadal,34-45
U36281,California,Roder Feedderer,34-45
U36283,Texas,Roder Feedderer,25-34
U36287,New York,Roder Feedderer,34-45
U36290,Texas,Rafa Nadal,34-45
U363,New York,Rafa,18-24
U36319,Illinois,Rafael Nadal,18-24
U36346,California,Novak Djokovic,34-45
U3635,Illinois,Emma Raducanu,25-34
U36366,Texas,Queen Serena,25-34
U36367,US State,Emma Raducanu,34-45
U36379,California,Rafa Nadal,34-45
U36382,New York,Rafa Nadal,18-24
U36415,California,Queen Serena,18-24
U36475,New York,Emma Radunanucanunu,25-34
U36484,Texas,Roder Feedderer,18-24
U36532,California,Emma Raducanu,18-24
U36546,Texas,Rafa,25-34
U36562,Ohio,Emma Radunanucanunu,45+
U3657,Florida,Rafa Nadal,45+
U36570,New York,Emma Radunanucanunu,18-24
U36580,Pennsylvania,Rafa,25-34
U36583,Florida,Rafael Nadal,18-24
U36584,New York,Rafael Nadal,18-24
U36590,Florida,Queen Serena,18-24
U36598,Pennsylvania,Rafa Nadal,18-24
U36622,New York,Rafa Nadal,18-24
U36624,Pennsylvania,Rafael Nadal,45+
U36627,Florida,Roger Federer,34-45
U36629,Ohio,Emma Radunanucanunu,25-34
U36638,Texas,Roger Federer,18-24
U36644,Pennsylvania,Emma Radunanucanunu,18-24
U36654,Florida,Rafa Nadal,18-24
U36662,Texas,Rafael Nadal,45+
U36675,California,Roder Feedderer,18-24
U36695,New York,Serena Williams,18-24
U36696,New York,Emma Raducanu,18-24
U36715,Pennsylvania,Emma Radunanucanunu,18-24
U36722,Texas,Serena Williams,18-24
U36785,California,Rafa,18-24
U36820,Illinois,Roder Feedderer,34-45
U36821,Texas,Roger Federer,18-24
U36851,New York,Roger Federer,18-24
U36881,Pennsylvania,Rafa,18-24
U36894,Florida,Rafa Nadal,18-24
U36896,Texas,Rafa,18-24
U36911,New York,Novak Djokovic,34-45
U36912,Ohio,Rafa Nadal,25-34
U36942,New York,Rafa Nadal,18-24
U36979,New York,Roder Feedderer,45+
U36984,California,Novak Djokovic,45+
U36991,California,Queen Serena,18-24
U36998,Pennsylvania,Novak Djokovic,45+
U37003,New York,Emma Radunanucanunu,45+
U37019,New York,Rafael Nadal,25-34
U37021,Illinois,Rafa Nadal,34-45
U37033,Florida,Novak Djokovic,34-45
U37036,Florida,Serena Williams,18-24
U37046,Pennsylvania,Roger Federer,18-24
U3705,Pennsylvania,Serena Williams,45+
U37051,Pennsylvania,Serena Williams,18-24
U37104,New York,Emma Radunanucanunu,34-45
U37110,Texas,Novak Djokovic,34-45
U37123,Ohio,Rafa,45+
U37127,Texas,Rafael Nadal,18-24
U37136,New York,Novak Djokovic,25-34
U37156,Florida,Rafael Nadal,25-34
U37161,Ohio,Queen Serena,25-34
U37183,Florida,Serena Williams,45+
U3719,New York,Queen Serena,18-24
U37194,Illinois,Rafael Nadal,18-24
U37196,Pennsylvania,Roger Federer,45+
U37201,Texas,Rafa,45+
U37206,Pennsylvania,Rafa,45+
U37211,California,Novak Djokovic,18-24
U37215,Illinois,Novak Djokovic,18-24
U37216,Illinois,Roger Federer,18-24
U37222,New York,Rafael Nadal,45+
U3723,Ohio,Rafa Nadal,34-45
U37234,Ohio,Rafael Nadal,25-34
U37242,Florida,Rafa,18-24
U37277,Florida,Rafa Nadal,34-45
U373,California,Rafa Nadal,45+
U37302,New York,Rafa,18-24
U37309,Ohio,Emma Raducanu,18-24
U37315,Pennsylvania,Roder Feedderer,34-45
U37331,Ohio,Emma Raducanu,25-34
U3734,Florida,Emma Raducanu,18-24
U37352,California,Rafa Nadal,18-24
U37364,Illinois,Serena Williams,34-45
U37371,Ohio,Roger Federer,45+
U37395,Pennsylvania,Emma Raducanu,18-24
U3742,Illinois,Emma Radunanucanunu,45+
U3744,California,Rafael Nadal,34-45
U37442,California,Roder Feedderer,18-24
U37450,Ohio,Queen Serena,34-45
U3746,Florida,Roger Federer,18-24
U37474,Florida,Queen Serena,25-34
U37478,Florida,Roger Federer,25-34
U37495,New York,Rafael Nadal,25-34
U37498,Florida,Rafa,18-24
U37501,Illinois,Queen Serena,18-24
U37506,California,Rafa,18-24
U37509,California,Rafael Nadal,18-24
U37544,Ohio,Emma Radunanucanunu,18-24
U37552,California,Rafael Nadal,34-45
U37555,Illinois,Roger Federer,34-45
U37582,Illinois,Roder Feedderer,34-45
U37589,New York,Rafa,34-45
U3760,Texas,Rafa,18-24
U37612,Illinois,Rafa,18-24
U37645,California,Rafa Nadal,18-24
U37646,California,Roder Feedderer,34-45
U37648,Ohio,Queen Serena,45+
U37659,Texas,Emma Raducanu,25-34
U37665,Florida,Queen Serena,18-24
U37681,California,Rafael Nadal,25-34
U37685,Florida,Roder Feedderer,18-24
U37697,New York,Queen Serena,45+
U37699,New York,Rafa,18-24
U37711,US State,Queen Serena,18-24
U3774,Pennsylvania,Emma Radunanucanunu,45+
U37746,New York,Rafa Nadal,34-45
U37769,Illinois,Rafael Nadal,18-24
U37786,Ohio,Rafa,25-34
U37787,Ohio,Queen Serena,18-24
U37791,California,Queen Serena,45+
U37798,Texas,Novak Djokovic,34-45
U37801,Florida,Emma Raducanu,25-34
U37812,New York,Roger Federer,25-34
U37825,Florida,Emma Radunanucanunu,18-24
U37828,Illinois,Roger Federer,18-24
U37829,Illinois,Rafa,34-45
U3784,Ohio,Roger Federer,45+
U3785,Ohio,Roger Federer,34-45
U37852,Florida,Novak Djokovic,18-24
U37862,New York,Emma Raducanu,34-45
U37884,Pennsylvania,Queen Serena,18-24
U37896,Pennsylvania,Novak Djokovic,18-24
U37898,California,Rafael Nadal,34-45
U37915,Texas,Rafa,18-24
U37956,Pennsylvania,Roger Federer,34-45
U37968,California,Emma Raducanu,18-24
U37991,Pennsylvania,Novak Djokovic,25-34
U38002,US State,Roder Feedderer,25-34
U38018,Florida,Emma Raducanu,45+
U38020,Texas,Emma Radunanucanunu,18-24
U38056,Pennsylvania,Rafa,45+
U38059,Florida,Rafael Nadal,18-24
U38085,Pennsylvania,Roger Federer,18-24
U38102,New York,Roder Feedderer,34-45
U38114,Florida,Rafael Nadal,34-45
U38122,California,Rafa Nadal,18-24
U38131,Pennsylvania,Emma Raducanu,25-34
U38133,Texas,Emma Radunanucanunu,25-34
U38138,California,Novak Djokovic,18-24
U38142,Texas,Serena Williams,34-45
U38149,New York,Rafa,34-45
U38150,Illinois,Rafael Nadal,25-34
U38155,Pennsylvania,Rafael Nadal,34-45
U38160,California,Emma Radunanucanunu,34-45
U38162,Ohio,Emma Radunanucanunu,34-45
U38185,New York,Rafa,45+
U38193,Ohio,Rafa Nadal,18-24
U3820,Pennsylvania,Rafael Nadal,25-34
U38204,Ohio,Serena Williams,18-24
U38216,Illinois,Rafa,45+
U38219,New York,Emma Radunanucanunu,45+
U38226,Ohio,Rafa,18-24
U38231,Florida,Queen Serena,18-24
U38237,Ohio,Novak Djokovic,25-34
U38243,Illinois,Emma Radunanucanunu,25-34
U38251,Texas,Rafa Nadal,34-45
U38253,Ohio,Roder Feedderer,18-24
U38262,Texas,Roder Feedderer,34-45
U38265,California,Rafa Nadal,18-24
U38266,Illinois,Rafa,18-24
U3828,Florida,Queen Serena,34-45
U38310,California,Queen Serena,18-24
U38318,Texas,Rafael Nadal,18-24
U38335,Ohio,Queen Serena,45+
U38342,Pennsylvania,Emma Radunanucanunu,45+
U38350,Florida,Rafael Nadal,45+
U38370,New York,Queen Serena,18-24
U3838,Florida,Emma Radunanucanunu,34-45
U38391,US State,Rafa,18-24
U38451,Texas,Novak Djokovic,25-34
U38452,Ohio,Rafa,18-24
U3847,Pennsylvania,Rafael Nadal,25-34
U3849,Ohio,Novak Djokovic,45+
U38494,Texas,Roder Feedderer,45+
U38500,Texas,Roger Federer,18-24
U38526,Ohio,Rafa,18-24
U38527,California,Emma Radunanucanunu,45+
U38534,Illinois,Rafa Nadal,18-24
U3856,Pennsylvania,Rafa Nadal,45+
U38571,Florida,Emma Raducanu,45+
U38588,Florida,Rafa,18-24
U3859,California,Queen Serena,34-45
U38608,Pennsylvania,Rafa,18-24
U38624,California,Queen Serena,18-24
U38650,Ohio,Queen Serena,25-34
U38664,New York,Emma Radunanucanunu,18-24
U38666,Pennsylvania,Roder Feedderer,18-24
U38682,Texas,Rafael Nadal,34-45
U38687,Ohio,Queen Serena,25-34
U38691,New York,Emma Raducanu,18-24
U38699,New York,Emma Radunanucanunu,18-24
U38714,New York,Roger Federer,34-45
U38737,Illinois,Roder Feedderer,34-45
U38762,California,Rafael Nadal,45+
U38764,Illinois,Novak Djokovic,18-24
U38772,California,Serena Williams,34-45
U38805,Ohio,Rafa Nadal,18-24
U38813,California,Serena Williams,25-34
U38817,Illinois,Roger Federer,18-24
U38868,Illinois,Roger Federer,18-24
U38869,Pennsylvania,Rafa,34-45
U38871,Texas,Rafa,45+
U38900,Texas,Roger Federer,34-45
U38921,Ohio,Emma Raducanu,34-45
U38955,Ohio,Emma Radunanucanunu,18-24
U38956,Ohio,Rafa,45+
U38960,Texas,Queen Serena,45+
U38968,California,Roder Feedderer,34-45
U38974,Ohio,Emma Raducanu,34-45
U38988,Florida,Rafa,18-24
U38996,Ohio,Emma Radunanucanunu,18-24
U38998,California,Serena Williams,45+
U39012,Florida,Emma Raducanu,45+
U39038,Pennsylvania,Emma Radunanucanunu,18-24
U39042,Illinois,Roder Feedderer,34-45
U39068,New York,Roger Federer,18-24
U39074,Texas,Queen Serena,45+
U3909,Ohio,Novak Djokovic,25-34
U39091,Ohio,Emma Radunanucanunu,25-34
U39097,Ohio,Serena Williams,34-45
U39101,Texas,Emma Radunanucanunu,18-24
U39116,California,Serena Williams,18-24
U39123,Illinois,Serena Williams,45+
U39140,California,Emma Raducanu,45+
U39149,Texas,Rafael Nadal,34-45
U39150,Illinois,Rafael Nadal,25-34
U39154,California,Roger Federer,25-34
U39172,California,Rafa Nadal,18-24
U39182,New York,Roder Feedderer,18-24
U39185,Texas,Roder Feedderer,18-24
U3920,Ohio,Novak Djokovic,45+
U39203,New York,Rafa,45+
U39205,Pennsylvania,Roder Feedderer,45+
U39211,Ohio,Roder Feedderer,25-34
U39224,Illinois,Emma Radunanucanunu,45+
U39237,Ohio,Rafa Nadal,18-24
U39238,Florida,Novak Djokovic,45+
U3928,Illinois,Novak Djokovic,34-45
U39311,Ohio,Rafa Nadal,34-45
U39321,Pennsylvania,Rafa,34-45
U39340,California,Emma Raducanu,34-45
U39361,Florida,Emma Raducanu,25-34
U39367,New York,Rafael Nadal,25-34
U3937,Pennsylvania,Serena Williams,34-45
U39374,Texas,Novak Djokovic,18-24
U39375,Texas,Rafael Nadal,18-24
U39386,New York,Rafael Nadal,45+
U39394,Pennsylvania,Rafael Nadal,18-24
U39396,Illinois,Roder Feedderer,18-24
U394,Ohio,Novak Djokovic,45+
U39414,Texas,Rafa,25-34
U39504,Pennsylvania,Rafael Nadal,18-24
U39509,Ohio,Rafa,34-45
U39531,Illinois,Rafael Nadal,25-34
U39533,Florida,Emma Radunanucanunu,25-34
U3954,Pennsylvania,Emma Raducanu,45+
U39540,Texas,Roder Feedderer,18-24
U39561,Ohio,Rafa,25-34
U39565,Texas,Novak Djokovic,34-45
U39567,Ohio,Queen Serena,25-34
U3957,Texas,Rafa Nadal,25-34
U39581,Pennsylvania,Serena Williams,18-24
U39592,Ohio,Emma Radunanucanunu,25-34
U39599,New York,Serena Williams,25-34
U39611,California,Novak Djokovic,18-24
U39612,Ohio,Roder Feedderer,25-34
U39620,Ohio,Rafael Nadal,45+
U3966,Texas,Rafael Nadal,45+
U39677,Florida,Roder Feedderer,18-24
U39682,Texas,Rafa Nadal,45+
U39689,Florida,Roger Federer,18-24
U39711,Florida,Emma Raducanu,34-45
U3973,New York,Queen Serena,18-24
U39731,Illinois,Emma Radunanucanunu,45+
U39737,Pennsylvania,Emma Radunanucanunu,25-34
U39755,Ohio,Novak Djokovic,34-45
U39757,Florida,Rafa,34-45
U39768,New York,Roder Feedderer,34-45
U39778,Pennsylvania,Rafa Nadal,18-24
U39792,Texas,Serena Williams,18-24
U39797,Ohio,Roger Federer,18-24
U3980,Texas,Novak Djokovic,25-34
U39826,New York,Emma Radunanucanunu,18-24
U3986,Pennsylvania,Queen Serena,34-45
U39874,Illinois,Rafael Nadal,18-24
U39890,Pennsylvania,Emma Radunanucanunu,18-24
U39893,Ohio,Queen Serena,25-34
U39902,Ohio,Queen Serena,18-24
U39919,Pennsylvania,Emma Raducanu,45+
U39930,Ohio,Roger Federer,34-45
U39948,Pennsylvania,Queen Serena,34-45
U3995,Pennsylvania,Emma Raducanu,45+
U39967,Pennsylvania,Emma Radunanucanunu,45+
U39972,Pennsylvania,Emma Raducanu,34-45
U39975,New York,Rafael Nadal,25-34
U39992,Illinois,Serena Williams,25-34
U39993,Florida,Roger Federer,45+
U400,Florida,Rafa Nadal,18-24
U4002,New York,Serena Williams,18-24
U40029,California,Roder Feedderer,34-45
U40039,Illinois,Queen Serena,25-34
U40052,Texas,Rafael Nadal,18-24
U40062,Illinois,Roger Federer,25-34
U40070,Texas,Rafa Nadal,18-24
U40093,Texas,Roger Federer,18-24
U4011,Texas,Rafa,34-45
U40113,California,Rafael Nadal,18-24
U40124,Pennsylvania,Emma Radunanucanunu,18-24
U40147,Illinois,Roder Feedderer,25-34
U40151,Illinois,Roger Federer,18-24
U40170,California,Emma Raducanu,34-45
U40176,Illinois,Serena Williams,18-24
U40179,Ohio,Serena Williams,34-45
U40192,California,Serena Williams,25-34
U40199,Pennsylvania,Novak Djokovic,25-34
U40204,Pennsylvania,Rafael Nadal,18-24
U40211,Texas,Rafael Nadal,45+
U40230,Florida,Roder Feedderer,45+
U40235,Illinois,Serena Williams,25-34
U4026,Florida,Roger Federer,18-24
U4027,California,Rafa Nadal,18-24
U40276,California,Novak Djokovic,34-45
U40281,Pennsylvania,Emma Radunanucanunu,18-24
U40287,New York,Roger Federer,18-24
U40289,Pennsylvania,Novak Djokovic,18-24
U40302,Texas,Novak Djokovic,18-24
U40317,Pennsylvania,Emma Radunanucanunu,34-45
U40326,Florida,Roger Federer,34-45
U40327,Florida,Rafa Nadal,25-34
U40336,Illinois,Rafa,18-24
U40341,California,Rafa,45+
U40353,Ohio,Emma Radunanucanunu,34-45
U40354,New York,Rafael Nadal,25-34
U40363,New York,Rafael Nadal,25-34
U40390,New York,Emma Radunanucanunu,45+
U40391,Texas,Rafael Nadal,18-24
U4041,Pennsylvania,Roger Federer,45+
U40417,New York,Rafael Nadal,18-24
U40427,Illinois,Roder Feedderer,25-34
U40440,US State,Emma Raducanu,18-24
U40453,Pennsylvania,Rafa Nadal,45+
U40531,Illinois,Roder Feedderer,34-45
U40546,Ohio,Roger Federer,18-24
U40558,Illinois,Emma Raducanu,25-34
U40559,California,Rafael Nadal,34-45
U40610,New York,Novak Djokovic,45+
U40638,Pennsylvania,Emma Raducanu,18-24
U40640,Texas,Rafa,18-24
U40698,New York,Rafa,45+
U40699,Ohio,Rafa,18-24
U40709,Pennsylvania,Roder Feedderer,18-24
U40728,California,Rafa,18-24
U40741,Illinois,Novak Djokovic,34-45
U40752,Pennsylvania,Emma Radunanucanunu,25-34
U40755,California,Rafael Nadal,34-45
U4076,Ohio,Emma Radunanucanunu,34-45
U40789,Illinois,Novak Djokovic,45+
U40804,Ohio,Serena Williams,25-34
U40808,Pennsylvania,Rafa Nadal,45+
U40828,California,Roger Federer,18-24
U40849,Pennsylvania,Novak Djokovic,18-24
U40870,Ohio,Emma Raducanu,25-34
U40875,New York,Rafa,18-24
U40876,Pennsylvania,Rafa,25-34
U4088,Pennsylvania,Roder Feedderer,34-45
U40883,New York,Roder Feedderer,45+
U40886,Illinois,Queen Serena,34-45
U40888,New York,Rafa Nadal,18-24
U40889,New York,Rafael Nadal,25-34
U40923,Illinois,Rafa,25-34
U40929,Ohio,Rafa Nadal,34-45
U40944,Texas,Emma Raducanu,18-24
U40950,Florida,Rafa,18-24
U40963,Illinois,Rafa,18-24
U40987,New York,Rafa,18-24
U40997,Ohio,Roger Federer,45+
U41009,California,Novak Djokovic,18-24
U41010,US State,Emma Raducanu,34-45
U41025,Texas,Roger Federer,25-34
U41028,Florida,Novak Djokovic,18-24
U41032,Pennsylvania,Rafa,18-24
U4104,New York,Roder Feedderer,25-34
U41044,Florida,Rafa Nadal,18-24
U41053,Pennsylvania,Roger Federer,18-24
U41079,Florida,Emma Radunanucanunu,34-45
U41094,Texas,Serena Williams,18-24
U41114,California,Rafael Nadal,34-45
U41118,Ohio,Rafa Nadal,25-34
U41131,California,Novak Djokovic,45+
U41140,Florida,Queen Serena,25-34
U41179,Illinois,Emma Raducanu,18-24
U41260,California,Queen Serena,18-24
U41267,New York,Rafa Nadal,18-24
U41311,Illinois,Rafael Nadal,18-24
U41319,Florida,Rafa,18-24
U41329,California,Novak Djokovic,18-24
U41359,Illinois,Emma Radunanucanunu,18-24
U41376,Illinois,Roger Federer,45+
U41377,New York,Serena Williams,18-24
U41392,New York,Novak Djokovic,34-45
