order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at
O21727,U17332,Shipped,F,2022-11-15,2022-11-12,,
O21735,U17337,Shipped,F,2022-09-09,2022-09-06,,
O21737,U17339,Shipped,F,2022-07-28,2022-07-25,,
O21744,U17341,Complete,F,2023-02-28,2023-02-27,2023-02-27,
O21745,U17341,Shipped,F,2023-02-01,2023-02-01,,
O21775,U17367,Shipped,F,2023-02-02,2023-02-04,,
O21796,U17392,Processing,F,2021-07-25,,,
O2184,U1742,Cancelled,F,2021-02-22,,,
O21853,U17429,Shipped,F,2020-05-26,2020-05-26,,
O2186,U1743,Complete,F,2022-12-16,2022-12-14,2022-12-15,
O2187,U1743,Complete,F,2022-05-10,2022-05-08,2022-05-09,
O21916,U17477,Shipped,F,2020-07-23,2020-07-24,,
O21920,U17482,Cancelled,F,2022-02-24,,,
O21927,U17490,Processing,F,2021-08-29,,,
O21945,U17501,Complete,F,2023-01-10,2023-01-11,2023-01-12,
O2200,U1752,Processing,F,2023-05-24,,,
O22001,U17543,Cancelled,F,2020-08-11,,,
O22051,U17592,Complete,F,2021-11-02,2021-11-02,2021-11-03,
O22068,U17604,Complete,F,2022-12-03,2022-11-29,2022-12-02,
O22086,U17616,Returned,F,2023-06-19,2023-06-17,2023-06-19,2023-06-19
O22097,U17623,Shipped,F,2023-04-11,2023-04-12,,
O22100,U17626,Shipped,F,2022-02-18,2022-02-17,,
O22106,U17630,Shipped,F,2021-06-16,2021-06-15,,
O22119,U17639,Shipped,F,2022-11-02,2022-11-03,,
O2212,U1763,Complete,F,2023-05-05,2023-05-06,2023-05-07,
O22125,U17643,Shipped,F,2022-11-01,2022-11-01,,
O22153,U17669,Cancelled,F,2021-03-01,,,
O22154,U17669,Shipped,F,2022-03-21,2022-03-22,,
O22158,U17672,Cancelled,F,2023-04-03,,,
O2220,U1768,Returned,F,2022-02-19,2022-02-21,2022-02-22,2022-02-22
O22259,U17745,Shipped,F,2022-11-02,2022-11-01,,
O22290,U17771,Shipped,F,2023-03-09,2023-03-12,,
O22330,U17799,Processing,F,2022-10-20,,,
O22350,U17828,Complete,F,2022-09-27,2022-09-29,2022-10-02,
O2236,U1777,Complete,F,2023-02-17,2023-02-17,2023-02-19,
O22367,U17841,Complete,F,2021-10-17,2021-10-17,2021-10-21,
O2240,U1778,Complete,F,2022-10-06,2022-10-07,2022-10-12,
O22419,U17883,Complete,F,2022-09-29,2022-09-29,2022-09-30,
O22438,U17894,Complete,F,2021-11-19,2021-11-20,2021-11-23,
O22489,U17928,Complete,F,2023-06-08,2023-06-11,2023-06-12,
O22526,U17958,Processing,F,2023-04-20,,,
O22543,U17970,Complete,F,2023-06-13,2023-06-15,2023-06-19,
O22565,U17987,Complete,F,2023-05-16,2023-05-13,2023-05-18,
O2257,U1789,Processing,F,2022-01-20,,,
O22588,U18006,Shipped,F,2022-06-22,2022-06-19,,
O22589,U18007,Shipped,F,2023-06-19,2023-06-21,,
O22597,U18014,Shipped,F,2021-11-07,2021-11-08,,
O22628,U18038,Processing,F,2021-01-31,,,
O22649,U18052,Complete,F,2021-09-10,2021-09-12,2021-09-17,
O22652,U18054,Complete,F,2022-09-02,2022-09-05,2022-09-07,
O22653,U18054,Complete,F,2022-12-31,2023-01-01,2023-01-02,
O22674,U18066,Shipped,F,2022-11-23,2022-11-25,,
O22739,U18119,Complete,F,2022-06-24,2022-06-25,2022-06-29,
O22761,U18133,Cancelled,F,2023-05-05,,,
O22770,U18144,Returned,F,2023-06-22,2023-06-22,2023-06-23,2023-06-23
O22789,U18158,Returned,F,2020-12-24,2020-12-25,2020-12-27,2020-12-27
O22793,U18161,Processing,F,2021-12-04,,,
O22874,U18230,Processing,F,2023-05-14,,,
O22876,U18234,Shipped,F,2022-01-16,2022-01-14,,
O22886,U18242,Shipped,F,2022-07-16,2022-07-16,,
O22889,U18245,Shipped,F,2023-05-15,2023-05-14,,
O22891,U18246,Processing,F,2023-06-29,,,
O22897,U18253,Complete,F,2022-03-13,2022-03-15,2022-03-17,
O22908,U18260,Returned,F,2023-06-13,2023-06-13,2023-06-13,2023-06-13
O22951,U18299,Shipped,F,2022-06-04,2022-06-06,,
O23012,U18342,Shipped,F,2021-11-02,2021-10-29,,
O2304,U1822,Complete,F,2023-04-29,2023-05-02,2023-05-04,
O23044,U18367,Cancelled,F,2023-03-10,,,
O23053,U18373,Shipped,F,2023-01-23,2023-01-22,,
O23089,U18405,Processing,F,2022-06-06,,,
O23092,U18406,Processing,F,2021-05-07,,,
O23099,U18411,Cancelled,F,2022-03-04,,,
O23109,U18417,Complete,F,2020-05-01,2020-05-02,2020-05-06,
O23111,U18420,Processing,F,2022-08-24,,,
O23112,U18422,Cancelled,F,2022-12-16,,,
O23113,U18422,Processing,F,2019-04-28,,,
O23121,U18428,Complete,F,2021-11-21,2021-11-23,2021-11-25,
O23123,U18430,Shipped,F,2022-11-19,2022-11-20,,
O23125,U18432,Complete,F,2023-04-27,2023-04-28,2023-04-30,
O23135,U18442,Processing,F,2023-05-23,,,
O23153,U18464,Shipped,F,2019-09-23,2019-09-24,,
O23162,U18469,Returned,F,2020-03-21,2020-03-21,2020-03-22,2020-03-22
O2318,U1836,Processing,F,2022-07-08,,,
O23190,U18493,Complete,F,2022-12-08,2022-12-10,2022-12-13,
O23204,U18502,Processing,F,2021-07-25,,,
O23207,U18505,Returned,F,2022-12-08,2022-12-10,2022-12-14,2022-12-14
O23210,U18508,Complete,F,2023-06-16,2023-06-17,2023-06-19,
O23213,U18509,Cancelled,F,2019-12-28,,,
O23277,U18558,Shipped,F,2023-05-12,2023-05-14,,
O23280,U18560,Cancelled,F,2022-12-22,,,
O23287,U18565,Shipped,F,2023-06-29,2023-06-29,,
O23302,U18575,Complete,F,2023-01-17,2023-01-20,2023-01-23,
O23317,U18588,Processing,F,2022-12-25,,,
O23327,U18597,Shipped,F,2023-05-09,2023-05-11,,
O23329,U18598,Processing,F,2021-02-07,,,
O23331,U18599,Complete,F,2023-02-28,2023-02-26,2023-03-03,
O23357,U18614,Shipped,F,2021-08-23,2021-08-22,,
O23364,U18617,Cancelled,F,2022-05-24,,,
O23365,U18618,Processing,F,2023-06-27,,,
O23376,U18627,Shipped,F,2021-07-14,2021-07-15,,
O23387,U18636,Processing,F,2023-03-31,,,
O23396,U18645,Complete,F,2022-10-25,2022-10-26,2022-10-27,
O2340,U1855,Returned,F,2022-11-11,2022-11-11,2022-11-15,2022-11-15
O23406,U18651,Cancelled,F,2023-05-19,,,
O23427,U18668,Shipped,F,2020-03-07,2020-03-08,,
O23436,U18672,Complete,F,2022-07-15,2022-07-17,2022-07-21,
O2344,U1859,Processing,F,2022-11-15,,,
O23442,U18677,Returned,F,2023-02-20,2023-02-21,2023-02-22,2023-02-22
O23465,U18692,Shipped,F,2023-05-23,2023-05-20,,
O23492,U18716,Processing,F,2021-02-19,,,
O23512,U18733,Returned,F,2022-07-06,2022-07-06,2022-07-11,2022-07-11
O23515,U18733,Complete,F,2022-11-07,2022-11-08,2022-11-11,
O23522,U18738,Shipped,F,2023-06-21,2023-06-19,,
O23555,U18763,Shipped,F,2023-03-09,2023-03-07,,
O23558,U18767,Processing,F,2020-08-09,,,
O2357,U1870,Shipped,F,2023-03-18,2023-03-17,,
O23571,U18775,Cancelled,F,2022-08-28,,,
O23577,U18782,Cancelled,F,2021-07-22,,,
O2358,U1870,Complete,F,2021-09-08,2021-09-09,2021-09-12,
O23584,U18790,Shipped,F,2022-01-19,2022-01-20,,
O23616,U18825,Shipped,F,2022-08-26,2022-08-27,,
O23625,U18832,Returned,F,2023-05-10,2023-05-13,2023-05-16,2023-05-16
O23628,U18834,Complete,F,2019-11-26,2019-11-24,2019-11-25,
O2365,U1879,Returned,F,2023-05-29,2023-05-30,2023-05-31,2023-05-31
O23653,U18850,Complete,F,2023-02-14,2023-02-15,2023-02-15,
O23657,U18853,Returned,F,2022-11-30,2022-11-26,2022-11-27,2022-11-27
O23666,U18861,Complete,F,2023-01-15,2023-01-17,2023-01-20,
O23667,U18862,Cancelled,F,2023-04-02,,,
O23673,U18868,Cancelled,F,2021-08-09,,,
O23690,U18877,Processing,F,2023-05-06,,,
O23692,U18878,Shipped,F,2021-08-13,2021-08-15,,
O23708,U18886,Cancelled,F,2023-02-12,,,
O23724,U18903,Complete,F,2021-10-22,2021-10-24,2021-10-29,
O23727,U18905,Cancelled,F,2022-08-15,,,
O23744,U18917,Returned,F,2022-07-26,2022-07-26,2022-07-27,2022-07-27
O23753,U18923,Shipped,F,2021-06-19,2021-06-22,,
O23816,U18972,Returned,F,2021-11-09,2021-11-08,2021-11-10,2021-11-10
O23828,U18980,Processing,F,2022-05-05,,,
O23832,U18983,Complete,F,2020-11-17,2020-11-19,2020-11-23,
O23833,U18984,Processing,F,2022-03-11,,,
O23838,U18987,Processing,F,2023-02-01,,,
O23839,U18987,Processing,F,2023-05-15,,,
O23852,U18998,Shipped,F,2021-12-15,2021-12-17,,
O23876,U19017,Processing,F,2021-05-10,,,
O23882,U19024,Shipped,F,2022-09-05,2022-09-04,,
O23905,U19040,Complete,F,2023-06-09,2023-06-09,2023-06-11,
O23931,U19064,Complete,F,2023-04-30,2023-04-28,2023-04-29,
O23951,U19084,Shipped,F,2023-05-29,2023-05-29,,
O23952,U19085,Shipped,F,2022-05-04,2022-05-06,,
O23954,U19086,Complete,F,2023-06-26,2023-06-27,2023-06-27,
O2396,U1906,Cancelled,F,2023-06-29,,,
O23990,U19117,Processing,F,2021-05-20,,,
O23994,U19118,Complete,F,2021-06-14,2021-06-13,2021-06-16,
O24038,U19148,Complete,F,2023-06-07,2023-06-08,2023-06-11,
O24044,U19153,Complete,F,2023-03-31,2023-03-30,2023-03-31,
O24067,U19173,Processing,F,2021-11-24,,,
O24140,U19232,Processing,F,2022-06-17,,,
O24165,U19250,Processing,F,2021-10-17,,,
O24176,U19260,Shipped,F,2022-11-16,2022-11-17,,
O24177,U19260,Shipped,F,2022-11-02,2022-11-04,,
O24197,U19276,Cancelled,F,2021-04-17,,,
O24199,U19278,Complete,F,2021-01-31,2021-01-31,2021-02-05,
O24209,U19285,Processing,F,2022-08-03,,,
O24216,U19292,Complete,F,2023-07-02,2023-07-01,2023-07-05,
O24218,U19293,Processing,F,2022-02-25,,,
O24231,U19304,Complete,F,2023-06-29,2023-07-01,2023-07-05,
O24233,U19305,Cancelled,F,2019-12-15,,,
O24282,U19342,Shipped,F,2023-03-20,2023-03-21,,
O24296,U19348,Shipped,F,2022-05-11,2022-05-13,,
O243,U187,Complete,F,2022-04-06,2022-04-09,2022-04-13,
O24310,U19364,Cancelled,F,2023-06-11,,,
O24334,U19388,Cancelled,F,2021-08-13,,,
O24339,U19393,Processing,F,2022-04-03,,,
O2434,U1938,Shipped,F,2021-12-25,2021-12-25,,
O24348,U19404,Complete,F,2021-10-12,2021-10-11,2021-10-12,
O24350,U19407,Processing,F,2019-11-16,,,
O24354,U19412,Processing,F,2022-05-28,,,
O24365,U19421,Complete,F,2023-06-13,2023-06-12,2023-06-13,
O24366,U19421,Cancelled,F,2023-06-17,,,
O2437,U1941,Complete,F,2019-12-30,2020-01-01,2020-01-03,
O24403,U19450,Processing,F,2023-02-03,,,
O24410,U19455,Complete,F,2022-08-04,2022-08-05,2022-08-07,
O24421,U19462,Complete,F,2020-07-01,2020-07-03,2020-07-03,
O24428,U19470,Shipped,F,2022-12-29,2022-12-28,,
O24430,U19470,Processing,F,2022-07-22,,,
O24444,U19485,Shipped,F,2023-06-27,2023-06-29,,
O24478,U19504,Shipped,F,2020-11-30,2020-12-02,,
O2448,U1953,Returned,F,2022-09-15,2022-09-14,2022-09-19,2022-09-19
O24485,U19508,Complete,F,2022-09-21,2022-09-20,2022-09-23,
O24492,U19513,Complete,F,2022-04-07,2022-04-04,2022-04-05,
O24493,U19514,Complete,F,2022-10-16,2022-10-16,2022-10-16,
O24536,U19540,Complete,F,2022-02-18,2022-02-21,2022-02-25,
O24569,U19560,Complete,F,2023-01-04,2023-01-06,2023-01-06,
O24585,U19568,Returned,F,2023-02-07,2023-02-06,2023-02-09,2023-02-09
O24591,U19574,Shipped,F,2023-07-01,2023-06-29,,
O24597,U19581,Shipped,F,2023-06-24,2023-06-24,,
O24608,U19591,Shipped,F,2022-08-08,2022-08-07,,
O24612,U19593,Shipped,F,2023-04-11,2023-04-12,,
O24628,U19604,Complete,F,2023-05-28,2023-05-29,2023-05-31,
O24629,U19604,Complete,F,2022-10-30,2022-10-30,2022-11-03,
O2463,U1962,Processing,F,2023-06-16,,,
O24631,U19607,Shipped,F,2022-03-18,2022-03-17,,
O24654,U19627,Shipped,F,2021-07-04,2021-07-06,,
O24679,U19648,Returned,F,2023-04-10,2023-04-11,2023-04-15,2023-04-15
O24680,U19650,Complete,F,2023-06-29,2023-06-30,2023-06-30,
O24741,U19692,Processing,F,2022-10-27,,,
O24747,U19696,Processing,F,2022-08-08,,,
O24752,U19701,Shipped,F,2021-10-11,2021-10-13,,
O24757,U19707,Complete,F,2022-05-03,2022-05-03,2022-05-04,
O24770,U19718,Cancelled,F,2023-01-23,,,
O2478,U1974,Shipped,F,2023-05-27,2023-05-26,,
O24781,U19728,Processing,F,2022-08-12,,,
O24801,U19740,Processing,F,2023-05-24,,,
O24811,U19747,Cancelled,F,2022-04-08,,,
O24820,U19753,Cancelled,F,2023-03-05,,,
O24821,U19753,Returned,F,2023-03-25,2023-03-25,2023-03-30,2023-03-30
O24834,U19763,Returned,F,2021-04-16,2021-04-18,2021-04-21,2021-04-21
O24852,U19777,Processing,F,2021-12-19,,,
O24880,U19797,Cancelled,F,2022-06-21,,,
O24886,U19801,Complete,F,2022-01-16,2022-01-19,2022-01-23,
O24888,U19801,Complete,F,2021-02-20,2021-02-21,2021-02-24,
O24897,U19807,Processing,F,2022-11-22,,,
O24900,U19807,Cancelled,F,2021-04-15,,,
O24921,U19825,Shipped,F,2023-06-20,2023-06-17,,
O24935,U19836,Complete,F,2020-10-09,2020-10-10,2020-10-15,
O24949,U19848,Shipped,F,2022-10-17,2022-10-14,,
O24992,U19878,Shipped,F,2023-05-21,2023-05-23,,
O25,U25,Processing,F,2023-05-25,,,
O25019,U19895,Returned,F,2023-05-30,2023-05-31,2023-06-01,2023-06-01
O25042,U19916,Processing,F,2023-06-25,,,
O25047,U19917,Processing,F,2023-04-11,,,
O25059,U19934,Returned,F,2022-09-18,2022-09-20,2022-09-22,2022-09-22
O25066,U19938,Complete,F,2023-02-27,2023-03-01,2023-03-02,
O25114,U19980,Processing,F,2020-02-27,,,
O2512,U2008,Shipped,F,2022-10-06,2022-10-05,,
O25129,U19991,Processing,F,2022-06-18,,,
O25153,U20011,Shipped,F,2022-03-11,2022-03-09,,
O25193,U20037,Complete,F,2022-07-18,2022-07-20,2022-07-24,
O25249,U20078,Processing,F,2021-12-16,,,
O25266,U20090,Shipped,F,2021-01-21,2021-01-21,,
O25285,U20111,Shipped,F,2019-09-07,2019-09-08,,
O25286,U20111,Shipped,F,2023-04-01,2023-03-30,,
O25303,U20128,Processing,F,2021-09-24,,,
O25317,U20140,Complete,F,2022-09-05,2022-09-02,2022-09-04,
O25366,U20183,Cancelled,F,2022-01-28,,,
O25370,U20187,Processing,F,2021-01-20,,,
O25385,U20198,Cancelled,F,2023-02-27,,,
O25392,U20206,Shipped,F,2023-03-28,2023-03-26,,
O254,U197,Processing,F,2022-07-08,,,
O25416,U20221,Processing,F,2019-12-14,,,
O25518,U20307,Shipped,F,2023-03-31,2023-04-01,,
O25529,U20313,Cancelled,F,2021-05-05,,,
O25545,U20324,Returned,F,2022-01-07,2022-01-08,2022-01-08,2022-01-08
O25558,U20335,Shipped,F,2020-04-11,2020-04-09,,
O25566,U20338,Shipped,F,2023-07-01,2023-06-27,,
O25570,U20344,Cancelled,F,2023-06-14,,,
O25593,U20357,Complete,F,2022-09-17,2022-09-17,2022-09-19,
O25594,U20358,Complete,F,2022-07-01,2022-07-02,2022-07-06,
O256,U198,Complete,F,2022-04-09,2022-04-09,2022-04-13,
O25604,U20364,Cancelled,F,2023-06-18,,,
O25609,U20367,Complete,F,2021-04-30,2021-05-03,2021-05-03,
O2561,U2047,Complete,F,2023-05-05,2023-05-08,2023-05-08,
O25618,U20374,Returned,F,2019-04-29,2019-04-29,2019-05-02,2019-05-02
O25622,U20381,Cancelled,F,2023-06-22,,,
O25627,U20386,Shipped,F,2022-05-20,2022-05-22,,
O25629,U20388,Complete,F,2023-06-29,2023-06-27,2023-06-28,
O25646,U20400,Complete,F,2023-05-06,2023-05-06,2023-05-09,
O25649,U20403,Cancelled,F,2021-08-17,,,
O25654,U20407,Cancelled,F,2023-01-12,,,
O25659,U20412,Processing,F,2023-05-18,,,
O25668,U20421,Shipped,F,2022-07-05,2022-07-07,,
O2567,U2055,Shipped,F,2020-09-09,2020-09-07,,
O25679,U20428,Processing,F,2023-01-27,,,
O25680,U20428,Returned,F,2022-04-29,2022-04-30,2022-05-03,2022-05-03
O2569,U2057,Complete,F,2023-03-25,2023-03-27,2023-03-31,
O25697,U20440,Shipped,F,2021-02-24,2021-02-25,,
O25723,U20460,Returned,F,2021-03-31,2021-04-01,2021-04-04,2021-04-04
O25755,U20491,Complete,F,2023-01-26,2023-01-28,2023-02-01,
O25765,U20501,Returned,F,2021-11-13,2021-11-14,2021-11-16,2021-11-16
O25792,U20519,Complete,F,2023-06-27,2023-06-30,2023-07-03,
O25822,U20536,Returned,F,2023-04-18,2023-04-18,2023-04-20,2023-04-20
O25832,U20544,Cancelled,F,2022-10-04,,,
O25836,U20547,Complete,F,2023-06-22,2023-06-24,2023-06-27,
O25837,U20547,Shipped,F,2021-01-11,2021-01-11,,
O25851,U20558,Processing,F,2023-03-30,,,
O25860,U20568,Shipped,F,2021-08-31,2021-08-30,,
O25866,U20570,Complete,F,2023-05-26,2023-05-23,2023-05-23,
O25868,U20571,Complete,F,2022-01-13,2022-01-15,2022-01-16,
O25870,U20571,Shipped,F,2022-05-23,2022-05-25,,
O25874,U20575,Cancelled,F,2022-01-23,,,
O25893,U20588,Complete,F,2023-01-31,2023-02-03,2023-02-06,
O25932,U20612,Shipped,F,2021-08-10,2021-08-11,,
O25947,U20624,Complete,F,2022-12-20,2022-12-21,2022-12-24,
O25950,U20627,Shipped,F,2020-07-03,2020-07-03,,
O2596,U2070,Returned,F,2023-06-21,2023-06-21,2023-06-26,2023-06-26
O25960,U20635,Complete,F,2022-07-23,2022-07-26,2022-07-28,
O25962,U20638,Returned,F,2023-06-08,2023-06-08,2023-06-09,2023-06-09
O25966,U20640,Cancelled,F,2022-02-26,,,
O2598,U2071,Processing,F,2021-10-26,,,
O25985,U20657,Complete,F,2022-05-08,2022-05-08,2022-05-13,
O2599,U2071,Processing,F,2022-06-11,,,
O26008,U20682,Cancelled,F,2023-01-29,,,
O26019,U20693,Shipped,F,2022-11-21,2022-11-21,,
O26023,U20697,Complete,F,2023-05-01,2023-05-03,2023-05-05,
O26024,U20697,Shipped,F,2023-03-22,2023-03-23,,
O26049,U20716,Shipped,F,2023-02-25,2023-02-27,,
O26054,U20723,Shipped,F,2022-04-03,2022-04-04,,
O26055,U20723,Shipped,F,2022-12-19,2022-12-21,,
O26074,U20739,Returned,F,2020-10-07,2020-10-06,2020-10-09,2020-10-09
O26075,U20739,Processing,F,2022-02-01,,,
O26093,U20756,Complete,F,2023-06-27,2023-06-28,2023-06-28,
O26125,U20786,Cancelled,F,2023-02-02,,,
O26141,U20793,Complete,F,2023-03-09,2023-03-10,2023-03-10,
O26143,U20794,Complete,F,2022-11-08,2022-11-06,2022-11-07,
O26154,U20806,Complete,F,2021-03-07,2021-03-09,2021-03-10,
O26187,U20827,Processing,F,2022-07-18,,,
O26188,U20828,Cancelled,F,2022-04-09,,,
O26206,U20838,Cancelled,F,2021-10-06,,,
O26207,U20838,Processing,F,2023-06-08,,,
O26220,U20849,Complete,F,2022-11-11,2022-11-09,2022-11-12,
O26229,U20857,Complete,F,2022-09-25,2022-09-26,2022-09-28,
O26239,U20861,Shipped,F,2020-09-07,2020-09-08,,
O2624,U2089,Shipped,F,2020-09-29,2020-10-01,,
O26253,U20872,Processing,F,2022-10-08,,,
O26259,U20876,Shipped,F,2022-04-26,2022-04-24,,
O26275,U20885,Processing,F,2023-05-25,,,
O26343,U20942,Shipped,F,2023-02-22,2023-02-24,,
O26369,U20963,Shipped,F,2023-06-02,2023-06-03,,
O26393,U20983,Shipped,F,2021-04-22,2021-04-24,,
O26397,U20986,Cancelled,F,2022-12-13,,,
O26409,U20995,Processing,F,2023-03-14,,,
O26469,U21052,Shipped,F,2019-08-31,2019-08-31,,
O26470,U21053,Complete,F,2022-09-16,2022-09-17,2022-09-22,
O26475,U21059,Returned,F,2023-05-21,2023-05-19,2023-05-19,2023-05-19
O26512,U21095,Complete,F,2023-06-02,2023-06-04,2023-06-05,
O26531,U21112,Processing,F,2023-05-11,,,
O26545,U21124,Shipped,F,2022-12-09,2022-12-10,,
O26546,U21126,Shipped,F,2021-01-27,2021-01-28,,
O26577,U21145,Cancelled,F,2022-11-10,,,
O26589,U21151,Cancelled,F,2023-02-09,,,
O26643,U21192,Complete,F,2022-12-28,2022-12-30,2023-01-03,
O26650,U21198,Shipped,F,2022-10-29,2022-10-30,,
O26665,U21210,Shipped,F,2020-12-20,2020-12-22,,
O26713,U21252,Cancelled,F,2022-11-22,,,
O26725,U21261,Cancelled,F,2023-06-27,,,
O26730,U21263,Processing,F,2022-06-21,,,
O26738,U21267,Complete,F,2020-07-27,2020-07-25,2020-07-28,
O26768,U21296,Processing,F,2023-04-01,,,
O2677,U2134,Processing,F,2021-12-19,,,
O26793,U21311,Complete,F,2023-05-21,2023-05-21,2023-05-23,
O26808,U21321,Complete,F,2021-05-03,2021-05-06,2021-05-08,
O26809,U21321,Complete,F,2021-05-11,2021-05-13,2021-05-18,
O26810,U21321,Complete,F,2022-03-05,2022-03-08,2022-03-11,
O2683,U2138,Shipped,F,2022-05-25,2022-05-28,,
O26842,U21350,Complete,F,2022-06-19,2022-06-20,2022-06-24,
O26846,U21354,Returned,F,2022-07-31,2022-08-02,2022-08-04,2022-08-04
O26853,U21358,Processing,F,2023-05-11,,,
O26861,U21362,Returned,F,2023-06-27,2023-06-29,2023-06-29,2023-06-29
O26868,U21369,Processing,F,2022-07-16,,,
O2688,U2140,Processing,F,2023-01-23,,,
O26899,U21390,Shipped,F,2021-11-13,2021-11-12,,
O2690,U2141,Processing,F,2023-06-12,,,
O26904,U21396,Complete,F,2020-03-27,2020-03-30,2020-04-02,
O26969,U21454,Shipped,F,2021-12-01,2021-12-03,,
O26997,U21472,Cancelled,F,2020-09-18,,,
O27010,U21483,Processing,F,2023-06-26,,,
O27042,U21510,Processing,F,2023-06-27,,,
O27097,U21553,Cancelled,F,2023-05-12,,,
O27107,U21562,Processing,F,2023-06-16,,,
O27109,U21562,Cancelled,F,2022-09-24,,,
O27117,U21569,Cancelled,F,2022-08-18,,,
O27124,U21575,Complete,F,2023-04-28,2023-04-25,2023-04-28,
O27130,U21582,Shipped,F,2023-05-16,2023-05-16,,
O27170,U21614,Processing,F,2023-04-05,,,
O27185,U21623,Returned,F,2023-06-24,2023-06-25,2023-06-27,2023-06-27
O27195,U21633,Cancelled,F,2022-11-20,,,
O27208,U21645,Shipped,F,2021-12-31,2021-12-28,,
O27231,U21662,Cancelled,F,2023-06-28,,,
O27232,U21663,Cancelled,F,2022-11-11,,,
O27244,U21670,Shipped,F,2022-08-02,2022-07-30,,
O27271,U21686,Shipped,F,2022-11-24,2022-11-26,,
O2728,U2167,Processing,F,2019-10-12,,,
O27286,U21698,Shipped,F,2020-04-19,2020-04-22,,
O27301,U21707,Shipped,F,2023-05-02,2023-05-01,,
O27303,U21709,Cancelled,F,2023-06-27,,,
O27305,U21709,Returned,F,2023-06-28,2023-06-29,2023-06-30,2023-06-30
O27319,U21719,Returned,F,2022-12-18,2022-12-19,2022-12-22,2022-12-22
O27340,U21735,Returned,F,2021-11-03,2021-11-06,2021-11-07,2021-11-07
O27348,U21741,Processing,F,2021-12-23,,,
O27357,U21745,Cancelled,F,2023-06-04,,,
O27370,U21753,Shipped,F,2021-02-27,2021-02-28,,
O27372,U21755,Processing,F,2023-03-22,,,
O27380,U21763,Returned,F,2022-11-14,2022-11-16,2022-11-21,2022-11-21
O27387,U21767,Complete,F,2023-04-05,2023-04-06,2023-04-09,
O27392,U21771,Shipped,F,2021-09-24,2021-09-24,,
O27403,U21777,Cancelled,F,2023-04-25,,,
O27405,U21779,Processing,F,2019-09-06,,,
O27407,U21782,Complete,F,2023-03-07,2023-03-09,2023-03-13,
O27444,U21811,Cancelled,F,2021-01-25,,,
O27497,U21850,Processing,F,2023-06-22,,,
O275,U218,Returned,F,2023-01-11,2023-01-13,2023-01-13,2023-01-13
O27504,U21856,Cancelled,F,2022-11-21,,,
O27509,U21862,Shipped,F,2023-05-02,2023-05-02,,
O27525,U21876,Complete,F,2023-03-30,2023-04-01,2023-04-06,
O27535,U21886,Shipped,F,2020-07-26,2020-07-25,,
O27541,U21890,Complete,F,2022-10-28,2022-10-30,2022-11-01,
O27559,U21904,Returned,F,2023-06-09,2023-06-11,2023-06-11,2023-06-11
O27560,U21906,Shipped,F,2022-03-17,2022-03-19,,
O27588,U21934,Shipped,F,2022-02-10,2022-02-09,,
O27613,U21956,Processing,F,2021-03-02,,,
O27615,U21958,Shipped,F,2021-11-29,2021-11-28,,
O2762,U2201,Complete,F,2021-10-29,2021-10-30,2021-10-30,
O27638,U21969,Complete,F,2022-08-17,2022-08-15,2022-08-15,
O27663,U21988,Returned,F,2021-09-18,2021-09-20,2021-09-23,2021-09-23
O27685,U22008,Shipped,F,2021-03-29,2021-03-31,,
O27686,U22009,Complete,F,2023-05-20,2023-05-22,2023-05-26,
O2770,U2208,Shipped,F,2022-09-21,2022-09-19,,
O27722,U22038,Shipped,F,2023-01-23,2023-01-19,,
O27732,U22044,Returned,F,2023-01-24,2023-01-21,2023-01-21,2023-01-21
O27736,U22050,Returned,F,2022-10-15,2022-10-15,2022-10-17,2022-10-17
O27768,U22075,Complete,F,2022-08-07,2022-08-07,2022-08-07,
O27769,U22075,Shipped,F,2021-07-27,2021-07-28,,
O27772,U22076,Complete,F,2020-11-02,2020-11-05,2020-11-07,
O2778,U2211,Cancelled,F,2023-06-30,,,
O27800,U22096,Shipped,F,2023-04-06,2023-04-03,,
O27829,U22118,Shipped,F,2021-10-05,2021-10-07,,
O27830,U22119,Shipped,F,2023-05-12,2023-05-08,,
O27844,U22129,Returned,F,2021-08-29,2021-08-28,2021-08-31,2021-08-31
O27859,U22140,Complete,F,2023-04-04,2023-04-06,2023-04-08,
O27862,U22147,Processing,F,2023-06-26,,,
O27865,U22147,Shipped,F,2023-06-04,2023-06-04,,
O27877,U22156,Complete,F,2023-03-10,2023-03-11,2023-03-13,
O27903,U22173,Processing,F,2022-12-14,,,
O27921,U22187,Complete,F,2022-08-13,2022-08-14,2022-08-16,
O27934,U22199,Returned,F,2021-05-31,2021-06-01,2021-06-06,2021-06-06
O27960,U22221,Cancelled,F,2022-05-04,,,
O28003,U22258,Processing,F,2022-08-31,,,
O28023,U22279,Processing,F,2022-11-06,,,
O2803,U2227,Returned,F,2022-07-23,2022-07-24,2022-07-28,2022-07-28
O2804,U2227,Complete,F,2020-10-14,2020-10-15,2020-10-18,
O28098,U22338,Processing,F,2020-10-16,,,
O28112,U22349,Shipped,F,2021-07-24,2021-07-27,,
O28125,U22357,Shipped,F,2021-12-23,2021-12-24,,
O28130,U22363,Complete,F,2023-05-03,2023-05-05,2023-05-09,
O28147,U22380,Processing,F,2022-04-08,,,
O28160,U22390,Cancelled,F,2022-01-28,,,
O28161,U22395,Processing,F,2021-06-25,,,
