order_item_id,order_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI58749,O40386,P009,2020-05-05,2020-05-05,,,30.0
OI116490,O80357,P011,2021-12-29,2021-12-28,,,55.0
OI118454,O81729,P011,2022-08-15,2022-08-16,,,55.0
OI135035,O93152,P011,2021-08-12,2021-08-11,,,55.0
OI138039,O95194,P011,2021-01-06,2021-01-08,,,55.0
OI141707,O97693,P011,2022-01-21,2022-01-22,,,55.0
OI154502,O106443,P011,2023-06-28,2023-06-26,,,55.0
OI157455,O108497,P008,2022-12-16,2022-12-17,,,40.0
OI162801,O112212,P011,2022-05-30,2022-06-02,,,55.0
OI163861,O112911,P011,2023-02-08,2023-02-05,,,55.0
OI14677,O10121,P011,2023-05-27,2023-05-25,2023-05-26,,55.0
OI42983,O29577,P011,2022-05-22,2022-05-21,2022-05-24,,55.0
OI97927,O67559,P011,2021-07-04,2021-07-02,2021-07-02,,55.0
OI119716,O82588,P009,2023-05-24,2023-05-26,2023-05-31,,30.0
OI135316,O93347,P011,2022-06-09,2022-06-11,2022-06-11,,55.0
OI142450,O98198,P009,2023-03-28,2023-03-29,2023-04-02,,30.0
OI155707,O107285,P011,2021-11-21,2021-11-23,2021-11-25,,55.0
OI170515,O117442,P011,2020-04-05,2020-04-02,2020-04-06,,55.0
OI179292,O123531,P008,2023-06-04,2023-06-07,2023-06-10,,40.0
OI95563,O65925,P011,2022-12-16,2022-12-19,2022-12-21,2022-12-22,55.0
OI134890,O93055,P011,2020-10-06,2020-10-07,2020-10-12,2020-10-12,55.0
OI137568,O94891,P008,2023-04-21,2023-04-18,2023-04-21,2023-04-22,40.0
OI4063,O2778,P011,2023-06-30,,,,55.0
OI9384,O6404,P011,2022-02-02,,,,55.0
OI16755,O11546,P009,2022-08-06,,,,30.0
OI29739,O20429,P011,2023-02-17,,,,55.0
OI69998,O48164,P011,2022-09-30,,,,55.0
OI89984,O62073,P009,2023-06-28,,,,30.0
OI146583,O101033,P011,2023-02-02,,,,55.0
OI30909,O21251,P011,2023-02-26,,,,55.0
OI50891,O34967,P011,2020-08-11,,,,55.0
OI89825,O61968,P011,2023-01-06,,,,55.0
OI96159,O66350,P011,2021-06-22,,,,55.0
OI101515,O69985,P009,2020-05-19,,,,30.0
OI124921,O86173,P011,2022-01-16,,,,55.0
OI132981,O91751,P011,2023-03-09,,,,55.0
OI133944,O92418,P009,2021-08-19,,,,30.0
OI149619,O103125,P011,2023-04-04,,,,55.0
OI153140,O105507,P011,2020-10-25,,,,55.0
OI155927,O107437,P011,2019-11-06,,,,55.0
OI150836,O103945,P009,2022-12-30,2022-12-28,,,30.0
OI87879,O60612,P009,2021-07-17,2021-07-18,2021-07-22,,30.0
OI121613,O83909,P011,2022-04-01,2022-04-01,2022-04-05,,55.0
OI95411,O65823,P009,2022-02-16,,,,30.0
OI168691,O116211,P009,2023-04-20,,,,30.0
OI83021,O57188,P009,2023-03-01,,,,30.0
OI113106,O78023,P009,2022-06-22,,,,30.0
OI174153,O119959,P011,2023-04-13,,,,55.0
OI4877,O3328,P001,2022-01-23,2022-01-24,,,99.99
OI17915,O12323,P001,2022-02-24,2022-02-26,,,99.99
OI29350,O20156,P001,2023-05-21,2023-05-22,,,99.99
OI55177,O37927,P005,2023-05-16,2023-05-16,,,30.0
OI62059,O42669,P009,2022-02-02,2022-02-02,,,30.0
OI87154,O60109,P001,2020-12-22,2020-12-24,,,99.99
OI178213,O122787,P001,2022-05-17,2022-05-17,,,99.99
OI6884,O4698,P001,2021-11-08,2021-11-06,2021-11-07,,99.99
OI37584,O25836,P005,2023-06-22,2023-06-24,2023-06-27,,30.0
OI60263,O41434,P001,2023-03-16,2023-03-15,2023-03-16,,99.99
OI83512,O57508,P005,2021-06-20,2021-06-23,2021-06-24,,30.0
OI83904,O57792,P001,2020-02-26,2020-02-28,2020-02-29,,99.99
OI101986,O70325,P001,2022-04-27,2022-04-28,2022-04-29,,99.99
OI121995,O84174,P001,2022-10-23,2022-10-25,2022-10-26,,99.99
OI69187,O47632,P005,2023-04-08,2023-04-10,2023-04-11,2023-04-12,30.0
OI90132,O62173,P001,2023-03-16,2023-03-17,2023-03-21,2023-03-24,99.99
OI95005,O65549,P001,2021-09-25,2021-09-27,2021-09-29,2021-10-01,99.99
OI95332,O65767,P001,2021-04-06,2021-04-06,2021-04-08,2021-04-08,99.99
OI149749,O103210,P001,2022-12-28,2022-12-29,2022-12-31,2022-12-31,99.99
OI154964,O106763,P001,2021-06-09,2021-06-12,2021-06-14,2021-06-17,99.99
OI132403,O91355,P005,2022-02-09,,,,30.0
OI42036,O28937,P009,2021-02-13,,,,30.0
OI42230,O29061,P001,2020-09-10,,,,99.99
OI151542,O104419,P001,2023-05-27,,,,99.99
OI10188,O6967,P001,2023-06-22,2023-06-23,,,99.99
OI61247,O42123,P001,2023-06-30,2023-06-28,,,99.99
OI87994,O60697,P004,2023-05-10,2023-05-11,,,25.0
OI101339,O69850,P004,2022-12-11,2022-12-11,,,25.0
OI102761,O70872,P004,2022-07-01,2022-07-01,,,25.0
OI153849,O105981,P002,2022-08-01,2022-08-01,,,90.0
OI154369,O106348,P001,2022-06-21,2022-06-23,,,99.99
OI3289,O2236,P002,2023-02-17,2023-02-17,2023-02-19,,90.0
OI17916,O12324,P004,2022-04-01,2022-04-03,2022-04-08,,25.0
OI38465,O26470,P004,2022-09-16,2022-09-17,2022-09-22,,25.0
OI105723,O72956,P004,2023-05-20,2023-05-22,2023-05-23,,25.0
OI107277,O74020,P004,2023-02-20,2023-02-22,2023-02-27,,25.0
OI129177,O89131,P001,2023-05-11,2023-05-11,2023-05-11,,99.99
OI169895,O117008,P001,2022-09-10,,,,99.99
OI13413,O9220,P001,2023-06-30,,,,99.99
OI57764,O39683,P001,2023-05-24,2023-05-21,,,99.99
OI1980,O1344,P001,2023-06-27,2023-06-29,2023-07-03,,99.99
OI32932,O22653,P001,2022-12-31,2023-01-01,2023-01-02,,99.99
OI74564,O51335,P001,2023-06-01,2023-06-01,2023-06-02,,99.99
OI90748,O62595,P001,2022-07-18,2022-07-15,2022-07-17,,99.99
OI156373,O107744,P001,2021-06-13,2021-06-13,2021-06-18,,99.99
OI162438,O111941,P001,2023-05-04,2023-05-06,2023-05-10,,99.99
OI79346,O54625,P001,2023-06-14,,,,99.99
OI130796,O90235,P001,2023-07-01,,,,99.99
OI8386,O5741,P004,2023-05-03,2023-05-05,,,25.0
OI75656,O52098,P004,2022-05-08,2022-05-08,,,25.0
OI153766,O105926,P004,2022-03-27,2022-03-27,2022-03-28,,25.0
OI52551,O36091,P004,2023-03-16,,,,25.0
OI82902,O57099,P009,2021-11-02,2021-11-05,,,30.0
OI123668,O85296,P009,2023-07-02,2023-06-29,,,30.0
OI132662,O91532,P009,2021-07-15,2021-07-15,,,30.0
OI34890,O23994,P009,2021-06-14,2021-06-13,2021-06-16,,30.0
OI61747,O42449,P009,2023-06-01,,,,30.0
OI93382,O64415,P009,2023-05-08,,,,30.0
OI179379,O123583,P009,2023-03-21,,,,30.0
OI84954,O58542,P003,2022-10-02,2022-10-02,,,65.0
OI160545,O110645,P003,2022-09-04,2022-09-05,,,65.0
OI176125,O121351,P003,2022-01-26,,,,65.0
OI122940,O84809,P003,2019-11-04,,,,65.0
OI128938,O88967,P003,2023-06-29,,,,65.0
OI18767,O12915,P007,2022-08-29,2022-09-01,,,40.0
OI30188,O20746,P007,2023-05-13,2023-05-13,,,40.0
OI120560,O83156,P007,2022-01-28,2022-01-28,2022-02-02,,40.0
OI42454,O29212,P007,2020-05-24,2020-05-25,2020-05-26,2020-05-27,40.0
OI4721,O3217,P007,2021-07-07,,,,40.0
OI7434,O5094,P007,2023-04-30,,,,40.0
OI40835,O28098,P007,2020-10-16,,,,40.0
OI151584,O104449,P007,2023-03-24,2023-03-26,,,39.75
OI73504,O50601,P007,2023-02-04,2023-02-05,2023-02-10,,39.75
OI150795,O103919,P007,2021-05-25,2021-05-26,2021-05-29,,39.75
OI4281,O2930,P007,2023-05-17,,,,39.75
OI157011,O108192,P007,2022-07-31,,,,39.75
OI161817,O111525,P007,2023-05-24,,,,39.75
OI22676,O15597,P007,2021-02-08,2021-02-10,,,40.0
OI48476,O33355,P007,2023-02-09,2023-02-09,,,40.0
OI162304,O111845,P007,2022-11-18,2022-11-15,,,40.0
OI61329,O42175,P007,2023-03-07,2023-03-07,2023-03-07,,40.0
OI101855,O70233,P007,2022-09-11,2022-09-11,2022-09-12,,40.0
OI44086,O30303,P007,2023-06-17,2023-06-18,2023-06-20,2023-06-23,40.0
OI9284,O6338,P007,2022-09-28,,,,40.0
OI66755,O45971,P007,2023-05-01,,,,40.0
OI1101,O738,P001,2021-07-26,2021-07-27,,,79.5
OI11799,O8120,P011,2020-11-25,2020-11-23,,,55.0
OI14480,O9990,P001,2021-12-30,2021-12-28,,,79.5
OI15738,O10850,P001,2021-05-21,2021-05-20,,,79.5
OI17240,O11863,P007,2023-06-27,2023-06-26,,,40.0
OI17466,O12021,P001,2022-12-23,2022-12-22,,,79.5
OI26004,O17876,P001,2022-05-05,2022-05-08,,,79.5
OI29993,O20611,P001,2023-04-08,2023-04-09,,,79.5
OI42247,O29068,P001,2023-07-02,2023-06-30,,,79.5
OI57984,O39833,P002,2023-01-15,2023-01-17,,,79.5
OI73217,O50399,P011,2021-12-26,2021-12-26,,,55.0
OI91768,O63300,P001,2023-05-31,2023-06-01,,,79.5
OI97540,O67306,P011,2022-09-01,2022-08-30,,,55.0
OI117489,O81065,P001,2022-03-29,2022-03-27,,,79.5
OI118415,O81708,P001,2023-06-26,2023-06-26,,,79.5
OI123780,O85384,P001,2023-04-12,2023-04-14,,,79.5
OI135696,O93604,P001,2022-01-02,2022-01-05,,,79.5
OI147518,O101679,P002,2022-09-13,2022-09-16,,,79.5
OI148876,O102613,P001,2021-06-14,2021-06-16,,,79.5
OI151296,O104247,P011,2021-06-29,2021-07-01,,,55.0
OI154381,O106358,P002,2022-02-12,2022-02-15,,,79.5
OI163156,O112455,P002,2023-03-24,2023-03-26,,,79.5
OI5829,O3993,P011,2021-08-20,2021-08-18,2021-08-23,,55.0
OI10753,O7372,P011,2022-06-10,2022-06-11,2022-06-12,,55.0
OI28155,O19346,P001,2023-03-31,2023-04-02,2023-04-07,,79.5
OI37658,O25893,P011,2023-01-31,2023-02-03,2023-02-06,,55.0
OI61836,O42512,P001,2023-04-16,2023-04-14,2023-04-17,,79.5
OI79177,O54505,P011,2022-08-15,2022-08-16,2022-08-18,,55.0
OI90792,O62624,P001,2021-12-22,2021-12-25,2021-12-29,,79.5
OI96181,O66365,P002,2023-05-03,2023-05-05,2023-05-09,,79.5
OI102698,O70825,P007,2021-02-15,2021-02-17,2021-02-20,,40.0
OI136106,O93891,P001,2022-09-12,2022-09-13,2022-09-15,,79.5
OI142429,O98186,P001,2020-12-03,2020-12-03,2020-12-04,,79.5
OI179726,O123818,P011,2023-02-05,2023-02-06,2023-02-10,,55.0
OI36397,O25019,P001,2023-05-30,2023-05-31,2023-06-01,2023-06-03,79.5
OI39788,O27380,P007,2022-11-14,2022-11-16,2022-11-21,2022-11-23,40.0
OI44861,O30863,P007,2023-01-15,2023-01-15,2023-01-17,2023-01-17,40.0
OI66551,O45821,P001,2022-05-24,2022-05-24,2022-05-28,2022-05-30,79.5
OI85400,O58858,P001,2022-09-01,2022-09-02,2022-09-07,2022-09-08,79.5
OI86263,O59490,P001,2023-05-02,2023-05-04,2023-05-07,2023-05-08,79.5
OI145117,O100036,P011,2022-10-25,2022-10-26,2022-10-27,2022-10-29,55.0
OI154149,O106187,P001,2023-04-15,2023-04-18,2023-04-21,2023-04-24,79.5
OI7718,O5285,P011,2023-05-19,,,,55.0
OI18457,O12698,P001,2021-07-03,,,,79.5
OI46616,O32060,P001,2021-08-02,,,,79.5
OI112351,O77513,P011,2022-01-09,,,,55.0
OI123487,O85173,P001,2023-05-08,,,,79.5
OI14571,O10052,P001,2023-07-01,,,,79.5
OI17505,O12045,P001,2021-08-15,,,,79.5
OI36218,O24897,P011,2022-11-22,,,,55.0
OI40925,O28161,P001,2021-06-25,,,,79.5
OI55508,O38154,P002,2021-08-27,,,,79.5
OI59915,O41184,P007,2022-07-02,,,,40.0
OI60456,O41566,P001,2023-01-16,,,,79.5
OI62591,O43035,P002,2022-12-20,,,,79.5
OI75964,O52300,P002,2022-03-31,,,,79.5
OI76212,O52468,P001,2023-06-01,,,,79.5
OI89543,O61784,P001,2023-06-11,,,,79.5
OI136932,O94453,P001,2023-02-18,,,,79.5
OI172722,O118935,P011,2023-06-28,,,,55.0
OI152235,O104882,P009,2022-07-04,2022-07-03,,,30.0
OI161513,O111312,P009,2023-05-14,2023-05-15,,,30.0
OI154370,O106349,P009,2022-10-08,2022-10-09,2022-10-13,,30.0
OI59792,O41091,P009,2023-04-17,,,,30.0
OI176685,O121733,P009,2023-01-29,,,,30.0
OI100180,O69060,P008,2022-03-31,2022-04-01,,,40.0
OI178087,O122699,P009,2023-01-29,2023-01-30,,,30.0
OI17792,O12247,P007,2021-03-30,2021-03-30,2021-03-31,,40.0
OI22066,O15186,P004,2023-06-20,2023-06-22,2023-06-24,,25.0
OI94727,O65368,P007,2023-06-02,2023-05-30,2023-06-02,,40.0
OI127487,O87946,P008,2023-05-30,2023-06-02,2023-06-06,,40.0
OI129760,O89538,P004,2023-02-23,2023-02-23,2023-02-25,,25.0
OI132642,O91519,P009,2023-03-18,2023-03-16,2023-03-21,,30.0
OI166847,O114941,P008,2023-05-09,2023-05-08,2023-05-12,,40.0
OI81931,O56437,P009,2022-05-18,2022-05-20,2022-05-24,2022-05-26,30.0
OI75291,O51829,P009,2023-05-22,,,,30.0
OI106310,O73354,P004,2023-05-19,,,,25.0
OI128896,O88936,P004,2023-05-21,,,,25.0
OI154719,O106592,P007,2020-01-29,,,,40.0
OI174879,O120476,P008,2021-11-30,,,,40.0
OI10660,O7306,P008,2023-06-17,,,,40.0
OI10806,O7411,P004,2022-11-02,,,,25.0
OI61341,O42183,P009,2023-04-24,,,,30.0
OI109847,O75781,P008,2021-09-07,,,,40.0
OI124340,O85770,P004,2023-02-20,,,,25.0
OI84024,O57878,P011,2023-06-01,2023-05-29,2023-06-02,,55.0
OI119885,O82716,P011,2022-08-02,,,,55.0
OI135237,O93295,P011,2022-03-23,,,,55.0
OI77908,O53640,P004,2021-05-25,2021-05-27,2021-05-28,,25.0
OI123824,O85420,P004,2023-06-30,2023-07-03,2023-07-04,,25.0
OI81624,O56221,P004,2022-06-06,,,,25.0
OI3946,O2690,P004,2023-06-12,,,,25.0
OI166472,O114701,P004,2023-01-03,,,,25.0
OI170987,O117766,P011,2023-02-03,2023-02-02,,,55.0
OI120626,O83205,P011,2023-03-14,2023-03-16,2023-03-17,,55.0
OI180891,O124638,P011,2021-09-03,2021-09-02,2021-09-05,,55.0
OI89427,O61702,P011,2021-07-18,,,,55.0
OI35765,O24608,P010,2022-08-08,2022-08-07,,,115.0
OI38585,O26546,P010,2021-01-29,2021-01-28,,,115.0
OI42554,O29279,P010,2022-12-21,2022-12-24,,,115.0
OI81626,O56222,P010,2022-09-19,2022-09-19,,,115.0
OI142462,O98207,P010,2023-04-17,2023-04-17,,,115.0
OI20836,O14320,P010,2022-12-05,2022-12-03,2022-12-04,,115.0
OI56881,O39078,P010,2019-04-21,2019-04-23,2019-04-25,,115.0
OI167901,O115649,P010,2021-03-25,2021-03-28,2021-04-01,,115.0
OI41242,O28383,P010,2019-08-15,,,,115.0
OI95536,O65907,P010,2023-01-15,,,,115.0
OI53025,O36428,P011,2022-11-01,2022-10-31,,,55.0
OI67345,O46376,P011,2022-08-19,2022-08-19,,,55.0
OI86941,O59962,P011,2023-02-28,2023-02-25,,,55.0
OI129911,O89647,P011,2021-07-28,2021-07-28,,,55.0
OI77727,O53515,P011,2021-07-28,2021-07-29,2021-07-30,,55.0
OI124958,O86196,P011,2019-10-23,2019-10-24,2019-10-27,,55.0
OI144986,O99945,P011,2022-09-09,2022-09-12,2022-09-12,,55.0
OI88331,O60938,P011,2022-01-11,,,,55.0
OI42531,O29263,P011,2023-06-30,,,,55.0
OI64869,O44627,P011,2020-01-20,,,,55.0
OI84863,O58476,P011,2020-05-30,,,,55.0
OI107842,O74395,P011,2022-06-05,,,,55.0
OI169386,O116659,P011,2020-11-15,,,,55.0
OI28346,O19471,P001,2023-01-03,2023-01-06,,,99.99
OI114923,O79248,P001,2021-09-17,2021-09-18,,,99.99
OI171034,O117797,P001,2022-03-31,2022-04-01,,,99.99
OI17628,O12132,P001,2023-04-28,2023-04-28,2023-04-28,2023-04-29,99.99
OI107381,O74087,P001,2023-05-22,2023-05-24,2023-05-24,2023-05-25,99.99
OI126849,O87508,P001,2022-11-08,2022-11-08,2022-11-09,2022-11-10,99.99
OI45710,O31436,P001,2022-04-05,,,,99.99
OI4001,O2728,P001,2019-10-12,,,,99.99
OI84843,O58459,P001,2022-11-01,,,,99.99
OI116396,O80291,P001,2022-12-21,,,,99.99
OI156081,O107551,P001,2021-10-18,,,,99.99
OI53346,O36656,P011,2020-06-18,2020-06-18,,,55.0
OI113157,O78056,P011,2023-07-01,2023-06-28,,,55.0
OI178234,O122806,P011,2023-03-12,2023-03-14,,,55.0
OI58815,O40430,P011,2021-06-10,2021-06-08,2021-06-13,,55.0
OI63529,O43674,P011,2023-06-10,2023-06-12,2023-06-17,,55.0
OI71045,O48888,P011,2020-10-15,,,,55.0
OI55686,O38261,P011,2020-05-18,,,,55.0
OI10629,O7281,P010,2021-04-08,2021-04-08,,,115.0
OI107541,O74188,P010,2020-06-17,2020-06-18,,,115.0
OI43461,O29896,P010,2023-06-28,2023-06-28,2023-07-02,,115.0
OI101052,O69650,P010,2022-02-06,2022-02-03,2022-02-05,2022-02-06,115.0
OI158151,O108983,P010,2022-12-14,,,,115.0
OI126894,O87536,P010,2021-11-09,,,,115.0
OI128150,O88417,P004,2022-01-05,2022-01-06,,,25.0
OI151716,O104539,P011,2022-02-02,2022-02-02,,,55.0
OI119249,O82269,P011,2022-09-02,2022-09-01,2022-09-04,,55.0
OI15314,O10560,P004,2021-08-09,2021-08-09,2021-08-11,2021-08-12,25.0
OI177228,O122112,P004,2022-11-14,,,,25.0
OI17241,O11863,P004,2023-06-29,2023-06-26,,,25.0
OI85342,O58816,P004,2022-12-13,2022-12-12,,,25.0
OI177501,O122299,P004,2021-08-09,2021-08-11,,,25.0
OI4637,O3153,P002,2023-06-28,2023-06-29,,,46.2200012
OI42458,O29215,P011,2021-08-15,2021-08-16,,,46.2200012
OI66474,O45768,P011,2022-12-15,2022-12-17,,,46.2200012
OI67029,O46166,P011,2021-04-01,2021-04-04,,,46.2200012
OI84966,O58551,P011,2023-06-29,2023-06-27,,,46.2200012
OI118498,O81756,P008,2021-04-23,2021-04-25,,,40.0
OI131136,O90468,P008,2023-02-05,2023-02-05,,,40.0
OI133229,O91917,P008,2021-06-19,2021-06-20,,,40.0
OI11902,O8188,P011,2020-10-04,2020-10-04,2020-10-05,,46.2200012
OI13005,O8942,P010,2022-06-15,2022-06-16,2022-06-20,,46.2200012
OI37520,O25792,P002,2023-06-27,2023-06-30,2023-07-03,,46.2200012
OI43294,O29784,P010,2023-05-06,2023-05-08,2023-05-11,,46.2200012
OI61706,O42424,P011,2021-11-29,2021-11-30,2021-11-30,,46.2200012
OI14089,O9708,P010,2021-12-06,2021-12-07,2021-12-10,2021-12-12,46.2200012
OI123612,O85260,P002,2021-07-01,2021-07-02,2021-07-03,2021-07-05,46.2200012
OI15220,O10498,P011,2021-06-16,,,,46.2200012
OI50755,O34885,P011,2022-11-17,,,,46.2200012
OI164893,O113617,P011,2022-12-15,,,,46.2200012
OI10030,O6857,P002,2022-12-25,,,,46.2200012
OI11805,O8124,P008,2023-05-15,,,,40.0
OI113469,O78271,P010,2021-01-30,,,,46.2200012
OI128024,O88331,P011,2021-08-03,,,,46.2200012
OI130301,O89915,P011,2020-08-20,,,,46.2200012
OI35839,O24654,P004,2021-07-04,2021-07-06,,,7.09000015
OI93571,O64549,P004,2021-09-07,2021-09-07,,,7.09000015
OI95802,O66090,P004,2023-02-25,2023-02-23,,,7.09000015
OI78647,O54150,P004,2022-02-14,2022-02-15,2022-02-18,,7.09000015
OI42203,O29044,P004,2023-06-12,,,,7.09000015
OI98710,O68087,P004,2021-09-02,,,,7.09000015
OI171687,O118235,P003,2023-02-28,,,,40.7200012
OI68464,O47170,P004,2022-08-08,2022-08-05,,,25.0
OI119784,O82639,P004,2023-06-22,2023-06-24,,,25.0
OI76407,O52609,P004,2022-03-27,2022-03-24,2022-03-28,2022-03-28,25.0
OI1988,O1351,P004,2021-08-15,,,,25.0
OI69560,O47875,P004,2023-01-30,,,,25.0
OI90691,O62555,P004,2022-12-13,,,,25.0
OI7415,O5078,P007,2021-04-11,2021-04-13,,,40.0
OI99175,O68394,P007,2022-06-10,2022-06-10,,,40.0
OI104879,O72364,P007,2023-06-30,2023-06-30,,,40.0
OI46686,O32108,P007,2021-04-20,2021-04-23,2021-04-25,,40.0
OI33291,O22908,P007,2023-06-13,2023-06-13,2023-06-13,2023-06-15,40.0
OI43146,O29681,P008,2023-03-07,2023-03-09,,,8.43000031
OI59305,O40772,P008,2021-03-11,2021-03-11,,,8.43000031
OI144519,O99612,P008,2023-03-23,2023-03-25,,,8.43000031
OI170870,O117686,P008,2021-10-06,2021-10-07,,,8.43000031
OI44106,O30316,P008,2023-06-29,2023-06-29,2023-07-01,,8.43000031
OI51470,O35353,P008,2021-05-02,2021-05-02,2021-05-07,,8.43000031
OI77195,O53142,P008,2021-08-28,2021-08-26,2021-08-26,,8.43000031
OI175360,O120797,P008,2023-05-12,2023-05-09,2023-05-14,,8.43000031
OI63570,O43697,P008,2021-07-31,,,,8.43000031
OI146610,O101055,P004,2022-05-08,2022-05-10,2022-05-14,,25.0
OI45723,O31445,P004,2023-05-22,,,,25.0
OI165951,O114331,P004,2022-03-13,,,,25.0
OI137505,O94847,P009,2023-05-13,2023-05-15,2023-05-16,,30.0
OI18783,O12925,P009,2023-02-05,,,,30.0
OI23858,O16410,P009,2022-09-29,,,,30.0
OI175390,O120816,P009,2023-06-27,,,,30.0
OI67684,O46619,P009,2023-02-21,,,,30.0
OI20755,O14259,P010,2022-08-02,2022-08-03,,,49.9700012
OI71836,O49436,P010,2023-02-11,2023-02-12,,,49.9700012
OI86267,O59494,P010,2023-06-17,2023-06-19,2023-06-20,,49.9700012
OI168084,O115783,P010,2023-04-15,2023-04-14,2023-04-16,,49.9700012
OI63015,O43333,P010,2022-09-26,,,,49.9700012
OI110258,O76055,P007,2023-06-07,2023-06-09,2023-06-12,,32.5299988
OI159075,O109625,P007,2022-03-24,2022-03-24,2022-03-28,,32.5299988
OI93862,O64750,P004,2023-06-28,2023-06-30,,,25.0
OI107469,O74139,P004,2023-04-08,2023-04-05,,,25.0
OI99626,O68693,P004,2023-05-31,2023-05-31,2023-06-02,,25.0
OI103246,O71222,P004,2023-03-16,2023-03-15,2023-03-16,,25.0
OI48558,O33412,P004,2020-04-22,2020-04-24,2020-04-27,2020-04-29,25.0
OI131433,O90672,P004,2023-06-29,2023-07-01,2023-07-01,2023-07-02,25.0
OI161271,O111141,P004,2022-05-16,,,,25.0
OI102275,O70524,P004,2021-02-25,2021-02-28,,,25.0
OI129476,O89335,P004,2023-06-12,2023-06-08,,,25.0
OI9012,O6164,P004,2021-05-09,2021-05-06,2021-05-07,,25.0
OI179383,O123586,P004,2022-03-22,2022-03-24,2022-03-26,,25.0
OI122456,O84481,P004,2023-06-29,2023-07-01,2023-07-04,2023-07-07,25.0
OI64248,O44175,P004,2022-07-25,,,,25.0
OI107747,O74333,P005,2023-01-08,2023-01-07,,,11.5299997
OI140262,O96688,P005,2023-03-10,2023-03-11,,,11.5299997
OI149574,O103099,P005,2022-07-03,2022-07-01,,,11.5299997
OI171689,O118236,P005,2023-05-16,2023-05-15,2023-05-19,,11.5299997
OI62386,O42898,P005,2022-08-11,,,,11.5299997
OI79858,O54990,P005,2020-07-28,,,,11.5299997
OI171269,O117952,P005,2019-06-02,,,,11.5299997
OI57223,O39302,P002,2023-05-31,2023-05-29,,,25.0599995
OI85355,O58825,P002,2022-08-13,2022-08-16,,,25.0599995
OI98045,O67634,P002,2023-03-14,2023-03-16,,,25.0599995
OI112765,O77786,P002,2022-07-27,2022-07-24,2022-07-27,,25.0599995
OI171907,O118371,P002,2022-07-26,2022-07-27,2022-07-30,,25.0599995
OI72981,O50231,P002,2023-03-12,,,,25.0599995
OI44238,O30403,P002,2023-04-28,,,,25.0599995
OI34038,O23396,P007,2022-10-25,2022-10-26,2022-10-27,,40.0
OI164875,O113607,P007,2023-01-12,2023-01-13,2023-01-18,,40.0
OI132569,O91465,P007,2023-06-20,,,,40.0
OI1850,O1258,P010,2021-06-16,2021-06-19,,,64.9899979
OI4934,O3368,P010,2023-01-12,2023-01-11,,,64.9899979
OI58222,O40006,P011,2020-07-16,2020-07-18,,,55.0
OI125910,O86853,P011,2023-03-30,2023-04-01,,,55.0
OI34357,O23628,P011,2019-11-25,2019-11-24,2019-11-25,,55.0
OI111425,O76860,P011,2022-08-18,2022-08-19,2022-08-23,,55.0
OI150179,O103498,P011,2022-10-20,2022-10-22,2022-10-25,,55.0
OI88291,O60911,P011,2023-06-10,,,,55.0
OI147685,O101802,P010,2022-03-03,,,,64.9899979
OI10037,O6863,P010,2021-02-21,,,,64.9899979
OI140715,O97003,P011,2022-01-03,,,,55.0
OI155359,O107038,P011,2023-04-09,,,,55.0
OI158113,O108957,P011,2023-05-31,,,,55.0
OI176158,O121373,P011,2023-07-01,,,,55.0
OI50627,O34796,P011,2023-03-26,2023-03-28,,,55.0
OI58135,O39948,P011,2023-05-22,2023-05-24,,,55.0
OI98803,O68153,P011,2022-04-26,2022-04-28,,,55.0
OI179597,O123728,P011,2023-04-27,2023-04-28,,,55.0
OI56663,O38939,P011,2021-12-06,2021-12-04,2021-12-05,,55.0
OI57481,O39476,P011,2023-06-17,2023-06-20,2023-06-23,,55.0
OI102062,O70376,P011,2023-06-26,2023-06-29,2023-07-04,,55.0
OI109294,O75401,P011,2023-06-09,2023-06-10,2023-06-13,,55.0
OI159412,O109849,P011,2022-08-31,,,,55.0
OI34140,O23465,P004,2023-05-23,2023-05-20,,,25.0
OI54038,O37126,P004,2023-05-27,2023-05-23,,,25.0
OI179588,O123724,P004,2019-12-11,2019-12-08,,,25.0
OI128789,O88860,P004,2023-07-01,2023-06-27,2023-06-29,,25.0
OI138610,O95589,P004,2021-09-18,2021-09-20,2021-09-23,,25.0
OI65533,O45108,P004,2022-07-07,,,,25.0
OI52583,O36112,P004,2020-12-23,2020-12-24,,,25.0
OI114575,O79016,P004,2022-02-14,2022-02-15,2022-02-18,,25.0
OI150552,O103744,P004,2022-05-18,,,,25.0
OI167421,O115331,P004,2020-02-05,,,,25.0
OI456,O307,P009,2023-03-07,2023-03-09,,,30.0
OI22892,O15743,P009,2020-05-03,2020-05-04,,,30.0
OI68121,O46937,P009,2022-12-31,2023-01-01,,,30.0
OI101570,O70027,P009,2021-04-12,2021-04-13,,,30.0
OI126248,O87076,P004,2022-06-28,2022-06-28,,,25.0
OI127789,O88154,P009,2023-06-14,2023-06-13,,,30.0
OI146968,O101296,P001,2023-01-30,2023-01-28,,,69.9899979
OI162539,O112017,P009,2023-05-08,2023-05-08,,,30.0
OI54216,O37253,P004,2021-05-23,2021-05-24,2021-05-25,,25.0
OI55179,O37928,P004,2021-09-14,2021-09-13,2021-09-16,,25.0
OI61257,O42131,P004,2023-04-27,2023-04-27,2023-04-28,,25.0
OI61907,O42557,P009,2021-12-16,2021-12-18,2021-12-19,,30.0
